,ra,dec,u,g,r,i,z,Y
451,336.8705,31.0147777777778,False,False,False,False,True,False
452,340.481208333333,27.4740555555556,False,True,False,False,False,False
453,350.302416666667,8.74161111111111,False,True,False,False,False,False
454,7.15466666666667,19.8770555555556,False,True,False,False,False,False
455,340.92,-2.784,False,True,False,False,False,False
456,248.733,15.192,False,True,True,False,True,False
457,49.2983333333333,-3.19994444444444,False,False,False,False,True,False
458,341.620995833333,-7.48,False,True,False,False,True,False
459,10.2047083333333,24.5515555555556,False,True,False,False,False,False
460,181.224833333333,2.70047222222222,False,False,False,False,True,False
461,243.988004166667,31.563,False,True,True,False,False,False
462,180.29275,4.09119444444444,False,True,False,False,False,False
463,256.813,12.803,False,False,True,False,False,False
464,57.633,-2.84,False,True,True,False,False,False
465,155.352625,15.2806111111111,False,True,False,False,False,False
466,242.86175,12.9718611111111,False,False,False,False,True,False
467,196.321004166667,8.734,False,True,True,False,False,False
468,187.03775,28.5349722222222,False,False,True,False,False,False
469,339.785375,19.7736944444444,False,False,False,False,True,False
470,164.293995833333,20.618,False,True,True,False,False,False
471,135.54025,23.1083333333333,False,False,True,False,False,False
472,181.527916666667,8.21319444444444,False,False,False,False,True,False
473,339.928875,-4.5225,False,False,False,False,True,False
474,19.4027083333333,16.5892222222222,False,False,False,False,True,False
475,157.908,16.648,False,True,False,False,False,False
476,356.540833333333,-6.90313888888889,False,False,False,False,True,False
477,129.388708333333,25.3614444444444,False,False,True,False,False,False
478,47.9998333333333,3.3435,False,False,True,False,False,False
479,22.206,13.672,False,True,False,False,True,False
480,168.493958333333,24.6431944444444,False,False,False,False,True,False
481,60.255375,-2.78158333333333,False,False,False,False,True,False
482,41.283,14.246,False,True,True,False,False,False
483,336.525,27.7780277777778,False,False,True,False,False,False
484,243.886,3.582,False,True,True,False,False,False
485,29.196,14.023,False,True,True,False,False,False
486,344.633125,-13.14425,False,True,False,False,False,False
487,210.742791666667,21.84025,False,True,False,False,False,False
488,42.1440833333333,8.03,False,False,False,False,True,False
489,119.700166666667,29.3639444444444,False,True,False,False,False,False
490,37.4532916666667,15.8616388888889,False,False,True,False,False,False
491,336.603208333333,13.8903333333333,False,True,False,False,False,False
492,153.138875,13.8255833333333,False,True,False,False,False,False
493,116.349416666667,31.5285277777778,False,True,False,False,False,False
494,186.296958333333,12.5181944444444,False,False,True,False,False,False
495,35.32175,17.4183333333333,False,True,False,False,False,False
496,241.284333333333,6.17658333333333,False,False,True,False,False,False
497,197.562,16.199,False,True,True,False,False,False
498,145.899875,17.1986111111111,False,False,True,False,False,False
499,139.592291666667,32.6080555555556,False,True,False,False,False,False
500,201.064,19.5739444444444,False,False,True,False,False,False
501,244.048625,15.5675555555556,False,True,False,False,False,False
502,17.703,33.54,False,True,True,False,False,False
503,343.423004166667,19.454,False,True,False,False,True,False
504,248.767995833333,5.535,False,True,False,False,False,False
505,221.065875,7.92275,False,True,False,False,False,False
506,180.0,15.268,False,False,False,False,True,False
507,351.199291666667,-9.87197222222222,False,False,False,False,True,False
508,190.48775,2.78669444444444,False,True,False,False,False,False
509,216.874208333333,20.4153611111111,False,True,False,False,False,False
510,324.78,18.977,False,True,True,False,True,False
511,234.110791666667,17.7230833333333,False,True,False,False,False,False
512,228.396,33.301,False,True,True,False,True,False
513,319.803833333333,12.7118611111111,False,False,True,False,False,False
514,138.157995833333,7.969,False,True,True,False,True,False
515,126.246958333333,7.57752777777778,False,False,True,False,False,False
516,212.797708333333,18.6797777777778,False,False,False,False,True,False
517,9.49099583333333,23.018,False,True,True,False,True,False
518,358.382,-12.4365833333333,False,False,False,False,True,False
