exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
125.0,r,8.18800416666667,12.884,DECaLS_33982_r,662740
175.0,r,328.771004166667,23.549,DECaLS_40123_r,677714
200.0,g,9.97900416666667,10.133,DECaLS_34017_g,662931
250.0,z,322.747995833333,14.359,DECaLS_36849_z,662830
30.0,g,340.482,27.473,,663496
200.0,g,334.851,13.982,DECaLS_39577_g,677707
250.0,z,249.745004166667,32.886,DECaLS_35328_z,663226
200.0,g,328.414995833333,-7.777,DECaLS_43539_g,677679
125.0,r,337.024995833333,4.703,DECaLS_43642_r,662663
250.0,z,254.64,18.886,DECaLS_47042_z,662797
150.0,r,322.156004166667,-9.512,DECaLS_27595_r,662640
200.0,g,355.926,2.935,DECaLS_39595_g,662907
200.0,g,116.538,33.187,DECaLS_8888_g,731414
180.0,z,128.19,22.251,DECaLS_42510_z,746294
206.0,z,260.7,31.79,DECaLS_47874_z,730594
125.0,r,358.675004166667,12.654,DECaLS_39590_r,662726
125.0,r,335.407004166667,18.564,DECaLS_39521_r,662700
250.0,z,323.416995833333,-7.88,DECaLS_43484_z,662818
250.0,z,264.058995833333,20.847,DECaLS_47080_z,662799
126.0,r,223.521,18.664,DECaLS_31963_r,746377
125.0,r,15.0550041666667,20.685,DECaLS_34005_r,662739
54.0,r,158.803995833333,-1.64,DECaLS_38903_r,802985
200.0,g,330.097995833333,-7.733,DECaLS_43560_g,670802
225.0,z,258.06,17.241,DECaLS_47040_z,663217
200.0,g,354.928995833333,-9.706,DECaLS_45596_g,663365
200.0,g,316.927995833333,12.772,DECaLS_36839_g,677674
55.0,z,324.384,22.065,DECaLS_36936_z,680052
200.0,g,313.17,3.344,DECaLS_43447_g,677670
175.0,r,349.356,-9.966,DECaLS_45654_r,670813
250.0,z,268.864004166667,23.505,DECaLS_34675_z,662803
125.0,r,345.121004166667,28.485,DECaLS_40045_r,662706
55.0,r,190.199625,27.4058055555556,DECaLS_25452_r,722738
250.0,z,240.702,20.825,DECaLS_31820_z,662176
125.0,r,313.17,3.344,DECaLS_43447_r,662634
200.0,g,31.5,20.319,DECaLS_4888_g,695694
125.0,r,351.798,20.122,DECaLS_39498_r,662719
80.0,r,341.164995833333,28.914,DECaLS_24206_r,679824
80.0,z,324.091995833333,17.44,DECaLS_36880_z,680051
200.0,g,152.200995833333,32.651,DECaLS_33821_g,746302
250.0,z,33.4579958333333,25.131,DECaLS_36673_z,677804
60.0,r,66.7960041666667,-9.906,DECaLS_21487_r,690300
200.0,g,262.666004166667,18.199,DECaLS_47068_g,745813
200.0,g,11.2879958333333,20.307,DECaLS_33970_g,662927
125.0,r,16.2520041666667,6.036,DECaLS_34117_r,662750
175.0,r,348.868004166667,21.871,DECaLS_39483_r,679838
175.0,r,342.931995833333,-11.787,DECaLS_45720_r,670809
154.0,g,196.321004166667,8.734,DECaLS_41494_g,746617
200.0,g,321.205004166667,18.965,DECaLS_36899_g,670820
80.0,z,128.847,9.214,DECaLS_42365_z,724779
125.0,r,237.370004166667,30.302,DECaLS_31934_r,745762
59.0,r,27.4780041666667,31.135,DECaLS_4913_r,790261
200.0,g,311.667,0.088,DECaLS_43423_g,670794
166.0,g,359.644004166667,-8.213,DECaLS_45562_g,663367
211.0,z,63.5539958333333,-5.362,DECaLS_37334_z,690041
125.0,r,242.911004166667,0.86,DECaLS_46828_r,662616
175.0,r,267.162,24.349,DECaLS_34667_r,746447
250.0,z,28.0639958333333,14.063,DECaLS_34052_z,677808
125.0,r,359.644004166667,8.479,DECaLS_39591_r,662725
200.0,g,333.100995833333,28.075,DECaLS_40179_g,670833
250.0,z,331.087995833333,-3.016,DECaLS_43604_z,662826
105.0,r,314.481333333333,-3.19261111111111,DECaLS_27559_r,661899
200.0,g,266.913,29.445,DECaLS_34628_g,670773
175.0,r,331.008,-6.146,DECaLS_43583_r,677956
250.0,z,337.024995833333,4.703,DECaLS_43642_z,677936
125.0,r,335.044004166667,24.801,DECaLS_40142_r,662696
200.0,g,346.419,14.775,DECaLS_39563_g,670837
200.0,r,49.59,-3.167,DECaLS_42115_r,690281
57.0,r,164.146004166667,17.665,DECaLS_19166_r,723439
250.0,z,337.852004166667,6.213,DECaLS_39672_z,663263
200.0,g,2.55100416666667,18.191,DECaLS_33915_g,662923
175.0,r,2.46400416666667,7.096,DECaLS_33961_r,679846
175.0,r,257.050004166667,24.117,DECaLS_47030_r,746440
144.0,g,231.468041666667,16.5925833333333,DECaLS_31859_g,763986
125.0,r,267.418995833333,17.37,DECaLS_47076_r,662628
200.0,g,18.039,6.089,DECaLS_34131_g,662933
200.0,g,270.516,27.794,DECaLS_34659_g,670776
81.0,r,316.666995833333,-12.615,DECaLS_16590_r,768240
250.0,z,350.236004166667,-11.357,DECaLS_45634_z,677938
68.0,r,206.152004166667,27.722,DECaLS_38468_r,724913
80.0,z,55.551,-3.122,DECaLS_8484_z,695427
200.0,g,243.496004166667,15.623,DECaLS_25_g,747144
125.0,r,340.482,27.473,DECaLS_40097_r,662704
200.0,g,251.244,17.083,DECaLS_15257_g,747149
200.0,g,4.36600416666667,9.914,DECaLS_33963_g,663770
84.0,r,228.138,-1.632,DECaLS_1130_r,347307
250.0,z,34.2289958333333,23.591,DECaLS_36672_z,677805
200.0,g,2.58400416666667,20.954,DECaLS_33907_g,663376
125.0,r,261.814004166667,10.141,DECaLS_46973_r,662630
175.0,r,308.506004166667,0.082,DECaLS_43407_r,670786
200.0,g,315.112995833333,8.115,DECaLS_43494_g,662853
125.0,r,347.124,19.11,DECaLS_39511_r,662710
80.0,g,159.658995833333,28.913,DECaLS_33760_g,723400
122.0,z,129.378458333333,27.0203611111111,DECaLS_10823_z,393587
250.0,z,35.3209958333333,17.417,DECaLS_46416_z,677820
250.0,z,247.963995833333,26.041,DECaLS_31815_z,662796
135.0,r,67.749,-6.358,DECaLS_37361_r,690033
80.0,z,192.601995833333,2.765,DECaLS_41490_z,661483
117.0,g,225.549291666667,-1.72202777777778,DECaLS_32899_g,747048
120.0,z,334.471995833333,3.209,DECaLS_43648_z,677931
200.0,g,39.832125,21.9068333333333,DECaLS_14757_g,793089
250.0,z,238.438004166667,17.01,DECaLS_31807_z,662793
200.0,g,244.015995833333,27.233,DECaLS_31850_g,745767
250.0,z,307.804995833333,-6.19,DECaLS_32337_z,663236
200.0,g,212.628,4.627,DECaLS_33002_g,746358
250.0,z,259.222995833333,32.582,DECaLS_34542_z,663232
200.0,g,26.214,27.962,DECaLS_36620_g,662942
152.0,r,12.3049958333333,21.871,DECaLS_33971_r,690218
250.0,z,319.402995833333,18.925,DECaLS_36900_z,759148
153.0,z,116.538,33.187,DECaLS_8888_z,695833
200.0,g,341.455004166667,22.681,DECaLS_39479_g,662896
106.0,g,13.8882916666667,22.0297777777778,DECaLS_18116_g,660562
175.0,r,245.37,10.652,DECaLS_46893_r,745780
162.0,r,235.428,10.33,DECaLS_31785_r,745797
125.0,r,249.342,5.487,DECaLS_46864_r,662618
250.0,z,236.662004166667,1.527,DECaLS_32833_z,662171
200.0,g,355.926,2.935,DECaLS_39595_g,670841
250.0,z,330.097995833333,-7.733,DECaLS_43560_z,663249
200.0,g,347.602004166667,-7.149,DECaLS_45697_g,670814
124.0,g,211.846004166667,6.186,DECaLS_33001_g,746357
125.0,r,260.43,9.222,DECaLS_46953_r,662632
80.0,r,338.362995833333,27.614,DECaLS_24245_r,679823
125.0,r,331.900004166667,-4.565,DECaLS_43603_r,662656
250.0,z,180.0,33.119,DECaLS_5842_z,719045
125.0,r,20.868,10.675,DECaLS_34134_r,662762
200.0,g,114.445004166667,32.589,DECaLS_8867_g,731415
200.0,g,2.49499583333333,-12.387,DECaLS_44342_g,690239
250.0,z,246.064004166667,32.534,DECaLS_35350_z,663225
150.0,z,251.170004166667,0.89,DECaLS_46842_z,662787
175.0,r,0.586004166666667,12.636,DECaLS_33922_r,679845
250.0,z,332.703,-6.103,DECaLS_43602_z,663253
200.0,g,354.498,27.023,DECaLS_39446_g,679843
175.0,r,356.769,12.704,DECaLS_39589_r,670839
250.0,z,316.150995833333,-6.356,DECaLS_43429_z,662813
125.0,r,346.648995833333,8.91,DECaLS_39647_r,662712
175.0,r,324.801,11.219,DECaLS_43575_r,745834
175.0,r,350.776004166667,21.667,DECaLS_39484_r,679839
250.0,z,266.913,29.445,DECaLS_34628_z,663233
67.0,r,187.233916666667,22.5900833333333,DECaLS_25449_r,721541
86.0,r,182.157,32.008,DECaLS_38378_r,730170
232.0,z,236.662004166667,1.527,DECaLS_32833_z,661491
250.0,z,315.622004166667,1.722,DECaLS_43459_z,662816
250.0,z,257.803004166667,30.035,DECaLS_34561_z,662801
200.0,g,272.365995833333,31.981,DECaLS_34631_g,670775
175.0,r,41.4748333333333,6.50577777777778,DECaLS_26262_r,680231
200.0,g,316.774995833333,8.127,DECaLS_43511_g,677947
175.0,r,267.418995833333,17.37,DECaLS_47076_r,745814
188.0,g,163.014,22.283,DECaLS_19120_g,723440
83.0,g,353.307,-14.112,DECaLS_13838_g,663341
200.0,g,228.511995833333,24.279,DECaLS_31959_g,746386
175.0,r,354.013004166667,8.596,DECaLS_39651_r,670844
120.0,z,342.931995833333,-11.787,DECaLS_45720_z,679527
57.0,r,195.702958333333,31.4258611111111,DECaLS_38415_r,723825
250.0,z,327.205004166667,12.729,DECaLS_43554_z,759144
200.0,g,159.873,32.121,DECaLS_33740_g,746303
120.0,z,334.477995833333,-2.969,DECaLS_43633_z,677659
56.0,g,343.693004166667,-5.374,DECaLS_56963_g,769083
200.0,g,67.4329958333333,-8.139,DECaLS_37360_g,690034
125.0,r,10.9459958333333,11.619,DECaLS_34018_r,662743
200.0,g,224.371004166667,7.935,DECaLS_32868_g,746368
106.0,z,190.537995833333,32.31,DECaLS_22525_z,718746
200.0,g,312.843,6.524,DECaLS_43462_g,670793
175.0,r,6.204,-6.895,DECaLS_44387_r,690240
149.0,z,10.752,29.205,DECaLS_4796_z,348065
250.0,z,27.951,24.917,DECaLS_36618_z,661359
200.0,g,321.873,20.507,DECaLS_36917_g,662887
87.0,z,62.6050041666667,-2.653,DECaLS_37329_z,690308
120.0,z,342.931995833333,-11.787,DECaLS_45720_z,679528
80.0,z,63.4795833333333,-9.75497222222222,DECaLS_5595_z,603040
125.0,r,325.108004166667,23.61,DECaLS_40125_r,662688
250.0,z,245.428004166667,16.565,DECaLS_46962_z,662794
175.0,r,270.511004166667,29.48,DECaLS_34646_r,670784
200.0,g,35.7109958333333,15.84,DECaLS_26271_g,758943
200.0,g,19.086,10.594,DECaLS_34120_g,662934
200.0,g,346.561995833333,-11.583,DECaLS_45677_g,677693
200.0,g,332.776004166667,-2.993,DECaLS_43620_g,662851
160.0,g,342.277004166667,4.618,DECaLS_39685_g,662877
200.0,g,239.454,13.94,DECaLS_31782_g,745798
213.0,z,5.28799583333333,22.534,DECaLS_18046_z,690201
175.0,r,246.133004166667,7.215,DECaLS_46866_r,745818
175.0,r,268.864004166667,23.505,DECaLS_34675_r,745809
200.0,g,246.064004166667,32.534,DECaLS_35350_g,745769
200.0,g,334.477995833333,-2.969,DECaLS_43633_g,670805
250.0,z,252.597,28.928,DECaLS_46946_z,663227
250.0,z,25.551,15.477,DECaLS_34073_z,677807
175.0,r,347.868,23.471,DECaLS_39470_r,679836
200.0,g,30.54,12.618,DECaLS_42216_g,690259
128.0,r,226.333004166667,-0.093,DECaLS_32885_r,746367
101.0,g,138.825,-6.44,DECaLS_15670_g,720098
250.0,z,352.086,11.514,DECaLS_39608_z,689988
80.0,z,67.4719958333333,-4.614,DECaLS_5618_z,695140
127.0,g,163.585541666667,23.7901944444444,DECaLS_3236_g,624936
200.0,g,329.167995833333,-9.324,DECaLS_43538_g,677955
250.0,z,340.495995833333,24.326,DECaLS_39466_z,689990
200.0,g,338.802,21.39,DECaLS_39491_g,679603
200.0,g,331.233,28.162,DECaLS_40180_g,662891
180.0,z,107.712,33.142,DECaLS_39836_z,730707
200.0,g,337.863,-5.967,DECaLS_45753_g,670808
178.0,g,358.708995833333,7.096,DECaLS_39592_g,663362
130.0,g,161.328,19.413,DECaLS_19148_g,723065
200.0,g,253.836,31.504,DECaLS_34521_g,745776
200.0,g,267.357,19.133,DECaLS_47084_g,745815
200.0,g,336.784995833333,10.827,DECaLS_39622_g,670828
175.0,r,352.552004166667,27.314,DECaLS_39445_r,679842
171.0,g,250.897995833333,26.383,DECaLS_15221_g,754039
125.0,r,9.91699583333333,7.272,DECaLS_34036_r,662749
125.0,r,337.186995833333,18.445,DECaLS_39522_r,662699
250.0,z,22.995,16.848,DECaLS_34091_z,662775
175.0,r,331.233,28.162,DECaLS_40180_r,677715
250.0,z,323.394,8.093,DECaLS_43592_z,662825
125.0,r,11.826,10.228,DECaLS_34038_r,662742
125.0,r,23.7850041666667,15.374,DECaLS_34092_r,662755
95.0,g,151.307041666667,-4.68158333333333,DECaLS_15819_g,624840
175.0,r,242.677004166667,14.541,DECaLS_31770_r,745800
146.0,g,335.824004166667,12.4,DECaLS_39599_g,662886
158.0,r,245.428004166667,16.565,DECaLS_46962_r,746433
175.0,r,261.004004166667,19.052,DECaLS_47069_r,670780
200.0,r,64.0459958333333,-9.696,DECaLS_37339_r,690301
249.0,z,338.758958333333,4.67205555555556,DECaLS_39683_z,783530
250.0,z,29.7979958333333,14.139,DECaLS_34031_z,677809
200.0,g,334.015995833333,29.611,DECaLS_40159_g,670834
81.0,z,66.9820041666667,-1.808,DECaLS_37353_z,690039
80.0,z,5.65979166666667,9.83747222222222,DECaLS_2236_z,767995
200.0,r,272.292,28.636,DECaLS_34660_r,662606
200.0,g,346.156004166667,29.941,DECaLS_40029_g,677724
74.0,r,140.038,4.772,DECaLS_31615_r,431552
71.0,g,329.317004166667,-10.975,DECaLS_11793_g,763260
250.0,z,25.266,26.31,DECaLS_36603_z,662774
200.0,g,169.483004166667,1.309,DECaLS_35168_g,746308
125.0,r,323.118,-7.92,DECaLS_27612_r,662648
120.0,r,120.859004166667,28.281,DECaLS_26669_r,719717
112.0,z,130.067708333333,7.80505555555556,DECaLS_42355_z,724759
65.0,r,47.9209958333333,0.09,DECaLS_42113_r,690278
130.0,g,244.878,16.621,DECaLS_15218_g,747143
200.0,g,8.11900416666667,10.046,DECaLS_33998_g,663500
175.0,r,324.127004166667,-9.446,DECaLS_43483_r,670799
250.0,z,318.031995833333,11.252,DECaLS_36826_z,663251
200.0,g,313.17,3.344,DECaLS_43447_g,745830
200.0,g,2.169,7.046,DECaLS_18089_g,679856
118.0,r,135.112583333333,-8.11497222222222,DECaLS_47378_r,783165
250.0,z,262.666004166667,18.199,DECaLS_47068_z,663222
250.0,z,324.340995833333,-6.28,DECaLS_43502_z,663247
200.0,g,237.466995833333,-0.072,DECaLS_32834_g,746437
250.0,z,323.416995833333,-7.88,DECaLS_43484_z,663245
200.0,g,332.703,-6.103,DECaLS_43602_g,662847
171.0,g,237.441,28.7741666666667,DECaLS_168_g,731269
125.0,r,16.446,11.944,DECaLS_34084_r,662752
250.0,z,328.533,4.853,DECaLS_43625_z,663255
175.0,r,2.463,-6.83,DECaLS_44344_r,679847
95.0,z,183.733995833333,-4.193,DECaLS_13130_z,719041
250.0,z,263.932004166667,22.579,DECaLS_47073_z,663223
250.0,z,323.593995833333,-4.698,DECaLS_43503_z,662819
150.0,z,252.196995833333,5.517,DECaLS_46875_z,662784
200.0,g,313.180995833333,-3.163,DECaLS_43421_g,662841
250.0,z,40.8130041666667,20.427,DECaLS_26306_z,679937
88.0,g,149.425004166667,27.994,DECaLS_33845_g,725200
117.0,r,350.389995833333,2.999,DECaLS_39655_r,679594
175.0,r,345.121004166667,28.485,DECaLS_40045_r,677723
81.0,z,132.994,25.8733888888889,DECaLS_26677_z,807393
125.0,r,22.8040041666667,13.795,DECaLS_34109_r,662754
250.0,z,264.784995833333,26.847,DECaLS_47923_z,771784
80.0,z,255.184004166667,3.689,DECaLS_46873_z,662783
117.0,r,351.001004166667,4.365,DECaLS_23782_r,679595
200.0,g,42.741,8.129,DECaLS_42120_g,690276
200.0,g,310.867995833333,-1.547,DECaLS_43413_g,670789
200.0,g,335.203995833333,21.669,DECaLS_39489_g,670830
200.0,g,223.405995833333,-6.546,DECaLS_32950_g,745734
200.0,g,328.516004166667,26.675,DECaLS_40165_g,670832
200.0,g,308.943,4.892,DECaLS_43398_g,670788
106.0,r,216.892004166667,32.689,DECaLS_38604_r,723476
250.0,z,25.3489958333333,12.4,DECaLS_34094_z,677816
80.0,z,211.768995833333,17.092,DECaLS_41383_z,661809
80.0,z,64.4620041666667,-8.017,DECaLS_37340_z,690315
200.0,g,243.970004166667,33.128,DECaLS_35372_g,745770
125.0,r,355.791,14.141,DECaLS_39568_r,662722
250.0,z,325.234995833333,-4.677,DECaLS_43521_z,663248
120.0,z,342.283004166667,-4.364,DECaLS_45757_z,678245
200.0,g,0.586004166666667,12.636,DECaLS_33922_g,663499
96.0,r,113.473995833333,29.339,DECaLS_10713_r,801249
200.0,g,268.822995833333,25.228,DECaLS_34668_g,746446
125.0,r,358.708995833333,-6.83,DECaLS_45577_r,662766
200.0,g,217.777995833333,-8.093,DECaLS_33032_g,746360
175.0,r,325.852004166667,17.417,DECaLS_36879_r,677705
175.0,r,339.814004166667,32.371,DECaLS_40076_r,679832
175.0,r,351.121004166667,-12.737,DECaLS_45616_r,670812
175.0,r,270.520995833333,26.094,DECaLS_34669_r,745808
200.0,g,359.644004166667,-8.213,DECaLS_45562_g,662915
206.0,z,225.943004166667,12.535,DECaLS_31881_z,661489
175.0,r,328.414995833333,-7.777,DECaLS_43539_r,670800
200.0,g,242.617004166667,20.337,DECaLS_31804_g,745799
200.0,g,333.481995833333,7.867,DECaLS_43616_g,747163
200.0,g,354.054,-5.509,DECaLS_45630_g,662913
200.0,g,7.12099583333333,5.774,DECaLS_34014_g,662921
175.0,r,313.846995833333,4.951,DECaLS_43461_r,677676
125.0,r,359.635995833333,11.255,DECaLS_39612_r,662724
200.0,r,272.292,28.636,DECaLS_34660_r,662605
200.0,g,346.117995833333,20.685,DECaLS_39495_g,679601
125.0,r,333.100995833333,28.075,DECaLS_40179_r,662692
92.0,r,32.5360041666667,15.794,DECaLS_42176_r,690256
125.0,r,353.631,22.805,DECaLS_39473_r,662721
250.0,z,350.776004166667,21.667,DECaLS_39484_z,689995
125.0,r,247.066995833333,-0.053,DECaLS_38118_r,662621
200.0,g,317.533004166667,14.313,DECaLS_36852_g,662858
124.0,g,165.286458333333,13.1580833333333,DECaLS_19223_g,642006
175.0,r,259.087995833333,21.616,DECaLS_47060_r,746449
125.0,r,309.979995833333,-3.164,DECaLS_43405_r,662636
187.0,g,353.889,14.245,DECaLS_39567_g,762915
250.0,z,345.049995833333,25.351,DECaLS_39458_z,689994
250.0,z,331.087995833333,-3.016,DECaLS_43604_z,745839
250.0,z,319.401,6.541,DECaLS_43528_z,663250
200.0,g,219.433995833333,-8.111,DECaLS_33010_g,746364
200.0,g,1.52800416666667,8.479,DECaLS_33946_g,690209
200.0,g,22.4950041666667,24.503,DECaLS_36574_g,679626
122.0,r,344.965995833333,-2.825,DECaLS_45745_r,662676
80.0,r,252.726,10.057,DECaLS_31049_r,670764
125.0,r,19.2340041666667,13.586,DECaLS_34105_r,662753
153.0,g,46.404,3.343,DECaLS_42111_g,690277
250.0,z,338.761995833333,4.675,DECaLS_39683_z,677666
200.0,g,117.882,30.473,DECaLS_26628_g,731416
200.0,g,270.241004166667,31.153,DECaLS_18758_g,669397
58.0,r,201.003,13.444,DECaLS_41514_r,731570
200.0,g,0.586004166666667,12.636,DECaLS_33922_g,662909
250.0,r,62.6050041666667,-2.653,DECaLS_37329_r,690022
125.0,r,317.488004166667,-6.388,DECaLS_27569_r,662641
250.0,z,321.018,14.361,DECaLS_36850_z,663257
250.0,z,129.373004166667,10.724,DECaLS_42375_z,746298
135.0,r,229.039004166667,18.307,DECaLS_31898_r,746378
80.0,z,64.2679958333333,-6.346,DECaLS_5597_z,695148
250.0,z,130.446,13.746,DECaLS_42400_z,746297
200.0,g,0.586004166666667,9.865,DECaLS_33933_g,662910
121.0,z,116.031,19.847,DECaLS_10772_z,396398
200.0,g,130.015995833333,26.929,DECaLS_42567_g,731419
250.0,z,315.772995833333,14.257,DECaLS_36853_z,662824
200.0,g,273.924,31.13,DECaLS_18776_g,669395
175.0,r,344.143995833333,27.032,DECaLS_40062_r,679830
175.0,r,224.397,-8.126,DECaLS_32951_r,746365
200.0,g,152.200995833333,32.651,DECaLS_33821_g,745658
200.0,g,253.849995833333,2.758,DECaLS_46861_g,745820
250.0,z,172.162995833333,31.906,DECaLS_33647_z,719044
200.0,g,252.970995833333,16.283,DECaLS_15256_g,747147
200.0,g,258.96,32.592,DECaLS_18670_g,669870
250.0,z,265.423004166667,25.182,DECaLS_34656_z,663229
85.0,g,347.800458333333,-11.6016944444444,DECaLS_13911_g,678298
250.0,z,13.5700041666667,-7.149,DECaLS_44416_z,677815
143.0,g,118.420004166667,21.981,DECaLS_10793_g,829976
200.0,r,27.8539958333333,10.964,DECaLS_34076_r,690262
200.0,g,334.285995833333,-9.146,DECaLS_45712_g,670804
200.0,g,309.280995833333,1.718,DECaLS_43415_g,662838
125.0,r,316.083,-3.187,DECaLS_27571_r,662644
105.0,g,4.155,15.443,DECaLS_18065_g,678419
200.0,g,173.104995833333,-7.212,DECaLS_38767_g,747294
250.0,z,231.784004166667,25.362,DECaLS_31938_z,662791
200.0,g,265.993004166667,14.687,DECaLS_47052_g,745826
175.0,r,263.784,20.852,DECaLS_31208_r,670771
250.0,z,247.510995833333,27.665,DECaLS_31831_z,663224
125.0,r,252.388995833333,3.681,DECaLS_46862_r,662623
200.0,g,314.779004166667,-3.157,DECaLS_43431_g,745827
191.0,z,30.795,7.92,DECaLS_26368_z,680250
125.0,r,354.964995833333,7.161,DECaLS_39635_r,662728
200.0,g,358.708995833333,7.096,DECaLS_39592_g,662908
200.0,g,267.297,20.884,DECaLS_47086_g,745816
200.0,g,9.01399583333333,-8.401,DECaLS_44402_g,662920
200.0,g,40.62,17.425,DECaLS_46479_g,690265
250.0,z,320.373,12.815,DECaLS_36837_z,663256
80.0,z,62.5879958333333,-7.134,DECaLS_5589_z,695145
125.0,r,5.382,14.141,DECaLS_33950_r,662733
175.0,r,259.909004166667,14.617,DECaLS_47019_r,745823
175.0,r,224.661,24.628,DECaLS_31990_r,746384
200.0,g,7.155,-8.331,DECaLS_44403_g,663371
135.0,r,230.916,31.435,DECaLS_16113_r,535282
200.0,g,270.516,27.794,DECaLS_34659_g,746445
200.0,g,159.873,32.121,DECaLS_33740_g,745659
80.0,z,174.415004166667,-1.405,DECaLS_7040_z,719040
114.0,r,340.513004166667,4.649,DECaLS_39684_r,662678
175.0,r,251.082,12.664,DECaLS_46940_r,745805
200.0,g,10.8679958333333,8.742,DECaLS_34037_g,663383
200.0,g,255.718004166667,11.877,DECaLS_46956_g,745822
80.0,z,253.927004166667,0.896,DECaLS_46850_z,662167
250.0,z,351.201,-9.87,DECaLS_45633_z,663265
200.0,g,9.97900416666667,10.133,DECaLS_34017_g,663501
200.0,g,335.308995833333,-4.494,DECaLS_43632_g,662850
200.0,g,343.765004166667,-13.221,DECaLS_45701_g,670810
200.0,g,262.516995833333,19.952,DECaLS_47079_g,745817
96.0,z,337.271833333333,-6.08913888888889,DECaLS_14009_z,767001
250.0,z,342.277004166667,4.618,DECaLS_39685_z,663266
200.0,g,355.843004166667,11.341,DECaLS_39610_g,662906
80.0,z,62.1559958333333,-8.788,DECaLS_5588_z,695144
125.0,g,228.717416666667,1.54761111111111,DECaLS_32862_g,425109
200.0,g,11.826,10.228,DECaLS_34038_g,662936
200.0,g,255.670004166667,10.099,DECaLS_31065_g,754067
200.0,g,329.145,9.552,DECaLS_43597_g,747162
175.0,r,265.051004166667,30.25,DECaLS_34608_r,670772
200.0,r,29.5720041666667,11.029,DECaLS_42238_r,690261
125.0,r,264.058995833333,20.847,DECaLS_47080_r,662608
200.0,g,335.215004166667,-7.573,DECaLS_45729_g,662849
132.0,g,166.929,24.848,DECaLS_34971_g,724174
116.0,z,243.462,33.187,DECaLS_3628_z,730589
200.0,g,342.283004166667,-4.364,DECaLS_45757_g,677961
80.0,g,59.1250041666667,-2.59,DECaLS_5577_g,695042
200.0,g,5.382,14.141,DECaLS_33950_g,662925
200.0,g,12.6400041666667,5.923,DECaLS_34080_g,662932
250.0,z,331.008,-6.146,DECaLS_43583_z,663252
175.0,r,268.864004166667,23.505,DECaLS_34675_r,670785
125.0,r,249.75,1.818,DECaLS_46843_r,662620
250.0,z,126.732,3.127,DECaLS_47355_z,746300
125.0,r,329.326004166667,-6.185,DECaLS_43561_r,662651
125.0,r,8.17999583333333,-12.62,DECaLS_44339_r,662772
250.0,z,348.567,3.026,DECaLS_39669_z,759158
250.0,z,357.739004166667,-11.018,DECaLS_45564_z,759159
125.0,r,319.122,-6.378,DECaLS_27582_r,662645
175.0,r,261.004004166667,19.052,DECaLS_47069_r,745804
250.0,z,337.024995833333,4.703,DECaLS_43642_z,677665
200.0,g,346.156004166667,29.941,DECaLS_40029_g,662894
250.0,z,314.839004166667,0.094,DECaLS_43445_z,662814
200.0,g,352.086,11.514,DECaLS_39608_g,662901
120.0,g,130.351004166667,28.539,DECaLS_26708_g,721463
175.0,r,326.742,-7.817,DECaLS_43519_r,670801
125.0,r,338.802,21.39,DECaLS_39491_r,662697
200.0,g,352.2,5.819,DECaLS_39653_g,662899
200.0,g,240.001004166667,0.756,DECaLS_46826_g,746438
125.0,r,323.827995833333,-9.486,DECaLS_27611_r,662647
125.0,r,353.808,17.079,DECaLS_39531_r,662717
200.0,g,344.266004166667,20.874,DECaLS_39494_g,662897
250.0,z,264.529004166667,13.777,DECaLS_47036_z,745837
200.0,g,249.745004166667,32.886,DECaLS_35328_g,745772
175.0,r,343.282004166667,22.49,DECaLS_39480_r,677722
80.0,z,357.736004166667,11.285,DECaLS_39611_z,689983
105.0,z,189.874004166667,4.151,DECaLS_41448_z,762786
80.0,z,65.8810041666667,-5.488,DECaLS_5607_z,695152
200.0,g,22.5250041666667,27.66,DECaLS_36589_g,662941
168.0,g,339.487995833333,9.201,DECaLS_39643_g,662885
200.0,g,3.55300416666667,19.618,DECaLS_33916_g,662924
125.0,r,334.477995833333,-2.969,DECaLS_43633_r,662657
70.0,r,161.496,16.386,DECaLS_19182_r,723438
125.0,r,18.5809958333333,18.026,DECaLS_34065_r,662757
155.0,g,201.511,-3.14869444444444,DECaLS_44971_g,659532
125.0,r,260.269995833333,11.035,DECaLS_46974_r,662631
200.0,g,22.5250041666667,27.66,DECaLS_36589_g,663799
80.0,z,346.984995833333,22.081,DECaLS_39482_z,690435
250.0,z,7.068,17.029,DECaLS_18080_z,690203
200.0,g,5.541875,33.1199722222222,DECaLS_20665_g,790227
200.0,g,0.586004166666667,7.087,DECaLS_33945_g,662911
200.0,g,12.7909958333333,11.732,DECaLS_34039_g,662935
250.0,z,263.485004166667,27.696,DECaLS_34626_z,662802
111.0,g,331.972125,-9.32733333333333,DECaLS_11837_g,670285
175.0,r,322.83,-3.106,DECaLS_43504_r,745829
80.0,g,351.709004166667,14.32,DECaLS_23694_g,663497
200.0,g,343.987004166667,7.547,DECaLS_39662_g,670817
200.0,g,254.358,10.961,DECaLS_46938_g,746458
175.0,r,258.613995833333,25.021,DECaLS_47031_r,745788
200.0,g,317.533004166667,14.313,DECaLS_36852_g,670819
57.0,r,66.456,-5.434,DECaLS_37351_r,690030
200.0,g,251.071004166667,2.751,DECaLS_46852_g,745819
200.0,g,19.8139958333333,6.134,DECaLS_34142_g,662938
141.0,g,17.4259958333333,13.476,DECaLS_34085_g,690226
175.0,r,274.188,31.133,DECaLS_34648_r,746444
