,ra,dec,u,g,r,i,z,Y
12521,294.130333333333,-0.770027777777778,False,False,False,True,False,False
12522,122.318833333333,-7.14241666666667,False,True,False,False,False,False
12523,13.6347916666667,-77.6488611111111,False,True,False,False,False,False
12524,314.41025,-34.9907222222222,False,False,False,True,False,False
12525,305.370416666667,-2.98011111111111,False,False,False,True,False,False
12526,331.85575,-27.6123611111111,False,False,False,True,False,False
12527,318.146125,-30.7313055555556,False,False,False,True,False,False
12528,174.065833333333,-21.1313888888889,False,False,False,True,False,False
12529,303.14275,-1.38580555555556,False,False,False,True,False,False
12530,304.753041666667,-1.40583333333333,False,False,False,True,False,False
12531,200.891666666667,-20.7538888888889,False,True,False,False,False,False
12532,305.265625,-32.1620833333333,False,True,False,False,False,False
12533,304.177416666667,-24.6040555555556,False,False,False,True,False,False
12534,305.270208333333,-32.1669166666667,False,False,False,True,False,False
12535,149.401458333333,-87.2169166666667,False,False,False,True,False,False
12536,322.813208333333,-17.02025,False,False,False,True,False,False
12537,245.316166666667,-25.2639444444444,False,True,False,False,False,False
12538,294.79775,-9.01272222222222,False,False,False,True,False,False
12539,317.191083333333,-6.45236111111111,False,False,False,True,False,False
12540,295.456291666667,-27.5305555555556,False,True,False,False,False,False
12541,358.974333333333,-24.914,False,False,False,True,False,False
12542,316.12625,-38.2239166666667,False,False,False,True,False,False
12543,294.609625,-20.8548055555556,False,True,False,False,False,False
12544,228.837875,-19.37625,False,True,False,False,False,False
12545,176.657666666667,-50.8808611111111,False,True,False,False,False,False
12546,321.520833333333,-19.3064722222222,False,True,False,False,False,False
12547,229.537541666667,-35.6584722222222,False,False,False,True,False,False
12548,226.863125,-39.6350833333333,False,True,False,False,False,False
12549,311.084333333333,-1.37541666666667,False,False,False,True,False,False
12550,321.9485,-29.6486388888889,False,False,False,True,False,False
12551,304.925708333333,-11.6898333333333,False,False,False,True,False,False
12552,284.26625,-38.2753333333333,False,True,False,False,False,False
12553,330.978833333333,-26.0834444444444,False,False,False,True,False,False
12554,325.643125,-21.9451111111111,False,False,False,True,False,False
12555,295.925875,-3.46938888888889,False,False,False,True,False,False
12556,302.4905,-19.9537777777778,False,False,False,True,False,False
12557,120.254333333333,-8.02083333333333,False,False,False,True,False,False
12558,348.337916666667,-23.6467222222222,False,True,False,False,False,False
12559,232.824083333333,-40.1779166666667,False,True,False,False,False,False
12560,304.127416666667,-14.4634722222222,False,False,False,True,False,False
12561,306.759875,-26.4905,False,False,False,True,False,False
12562,336.348833333333,-7.64263888888889,False,False,False,True,False,False
12563,311.570833333333,-10.7696666666667,False,False,False,True,False,False
12564,308.050541666667,-29.6496388888889,False,False,False,True,False,False
12565,301.569916666667,-6.93852777777778,False,False,False,True,False,False
12566,293.81925,-3.69397222222222,False,False,False,True,False,False
12567,250.526458333333,-12.7098888888889,False,True,False,False,False,False
12568,298.091666666667,-32.1299166666667,False,True,False,False,False,False
12569,284.043708333333,-27.5011111111111,False,False,False,True,False,False
12570,251.18375,-13.7554444444444,False,True,False,False,False,False
12571,291.298083333333,-21.1835277777778,False,False,False,True,False,False
12572,305.716875,-8.90230555555556,False,False,False,True,False,False
12573,155.456625,-10.2065833333333,False,False,False,True,False,False
12574,304.406458333333,-20.2789722222222,False,False,False,True,False,False
12575,311.818708333333,-2.99161111111111,False,False,False,True,False,False
12576,327.458166666667,-70.4191944444444,False,False,False,True,False,False
12577,300.101666666667,-2.39491666666667,False,False,False,True,False,False
12578,203.382041666667,-18.3254722222222,False,False,False,True,False,False
12579,262.939666666667,-5.57869444444444,False,False,False,True,False,False
12580,148.191291666667,5.36244444444444,False,True,False,False,False,False
12581,62.1565416666667,-8.78694444444444,False,False,False,True,False,False
12582,312.7155,-9.28191666666667,False,False,False,True,False,False
12583,301.240375,-11.1382777777778,False,False,False,True,False,False
12584,267.739208333333,-5.56416666666667,False,True,False,False,False,False
12585,299.226041666667,-35.3876666666667,False,False,False,True,False,False
12586,244.824125,-13.1040277777778,False,True,False,False,False,False
12587,311.512708333333,-6.17505555555556,False,False,False,True,False,False
12588,121.829166666667,-5.63944444444444,False,True,False,False,False,False
12589,329.962041666667,-34.0497222222222,False,False,False,True,False,False
12590,301.425916666667,-16.8791666666667,False,False,False,True,False,False
12591,250.242083333333,-24.5466388888889,False,True,False,False,False,False
12592,332.063583333333,-20.1603055555556,False,False,False,True,False,False
12593,323.824958333333,-21.9593055555556,False,False,False,True,False,False
12594,222.013791666667,-37.0977222222222,False,True,False,False,False,False
12595,325.9045,-37.2356666666667,False,False,False,True,False,False
12596,312.120166666667,-7.73416666666667,False,False,False,True,False,False
12597,341.621,-7.47775,False,False,False,True,False,False
12598,176.224166666667,-9.78477777777778,False,False,False,True,False,False
12599,314.80025,-6.1745,False,False,False,True,False,False
12600,331.022083333333,-35.6095,False,False,False,True,False,False
12601,295.608125,-1.67741666666667,False,False,False,True,False,False
12602,321.4525,-13.9471666666667,False,False,False,True,False,False
12603,193.211916666667,-11.1783333333333,False,True,False,False,False,False
12604,149.998583333333,5.29838888888889,False,False,True,False,False,False
12605,327.996041666667,-37.2485277777778,False,False,False,True,False,False
12606,303.087041666667,-11.4443055555556,False,False,False,True,False,False
12607,179.041541666667,-13.89425,False,True,False,False,False,False
12608,188.069541666667,-22.346,False,True,False,False,False,False
12609,332.524166666667,-29.9779166666667,False,True,False,False,False,False
12610,286.155666666667,-66.3431388888889,False,False,False,True,False,False
12611,145.453166666667,-26.1429444444444,False,False,False,True,False,False
12612,318.057083333333,-6.14319444444445,False,False,False,True,False,False
12613,238.112791666667,-23.7401666666667,False,True,False,False,False,False
12614,222.811166666667,-6.45219444444444,False,False,False,True,False,False
12615,240.41925,-3.558,False,True,False,False,False,False
12616,320.65325,-18.8582777777778,False,True,False,False,False,False
12617,296.264625,-5.24780555555556,False,False,False,True,False,False
12618,323.507833333333,-18.5540555555556,False,False,False,True,False,False
12619,216.89075,-45.2316944444444,False,True,False,False,False,False
12620,313.296833333333,-15.3361944444444,False,False,False,True,False,False
12621,303.388,-7.18391666666667,False,False,False,True,False,False
12622,97.8802083333333,-18.2181111111111,False,True,False,False,False,False
12623,352.402004166667,-12.752,False,False,False,True,False,False
12624,304.971208333333,-21.8188055555556,False,False,False,True,False,False
12625,222.904416666667,-12.9710555555556,False,True,False,False,False,False
12626,303.9835,-28.9686666666667,False,False,False,True,False,False
12627,296.664916666667,-6.95966666666667,False,False,False,True,False,False
12628,334.848,-18.4406666666667,False,True,False,False,False,False
12629,303.601041666667,-23.0471388888889,False,False,False,True,False,False
12630,305.200333333333,-17.4991388888889,False,False,False,True,False,False
12631,291.755333333333,-20.4218055555556,False,True,False,False,False,False
12632,307.92025,-1.3945,False,False,False,True,False,False
12633,176.294666666667,-16.1651944444444,False,True,False,False,False,False
12634,302.575958333333,-9.94069444444444,False,False,False,True,False,False
12635,302.784083333333,-15.6922222222222,False,False,False,True,False,False
12636,307.495875,-23.6466944444444,False,False,False,True,False,False
12637,225.381,-12.6293333333333,False,True,False,False,False,False
12638,306.455333333333,-6.03825,False,False,False,True,False,False
12639,305.451208333333,-13.1968055555556,False,False,False,True,False,False
12640,150.06775,5.32761111111111,False,True,False,False,False,False
12641,227.970916666667,-28.8546388888889,False,False,False,True,False,False
12642,229.059708333333,-16.8706111111111,False,True,False,False,False,False
12643,231.983083333333,-28.3038055555556,False,False,False,True,False,False
12644,284.140166666667,-66.4773611111111,False,False,False,True,False,False
12645,3.05800416666667,-25.072,False,False,False,True,True,False
12646,225.277875,-43.8904444444444,False,True,False,False,False,False
12647,315.017375,-2.96891666666667,False,False,False,True,False,False
12648,241.822916666667,-36.6501111111111,False,True,False,False,False,False
12649,314.249041666667,-1.34913888888889,False,False,False,True,False,False
12650,136.504541666667,-4.85136111111111,False,False,False,True,False,False
12651,332.540125,-67.2469722222222,False,True,False,False,False,False
12652,221.807458333333,-40.4344166666667,False,True,False,False,False,False
12653,260.846125,-2.85688888888889,False,True,False,False,False,False
12654,315.246791666667,-36.6051944444444,False,False,False,True,False,False
12655,326.003416666667,-20.0488333333333,False,False,False,True,False,False
12656,308.038625,-10.5692222222222,False,False,False,True,False,False
12657,215.439708333333,-30.0201388888889,False,True,False,False,False,False
12658,183.777958333333,-9.78105555555556,False,True,False,False,False,False
12659,177.418375,-51.4314444444444,False,True,False,False,False,False
12660,150.141416666667,-71.5203888888889,False,False,True,False,False,False
12661,319.829375,-33.9035833333333,False,False,False,True,False,False
12662,304.188625,-4.40736111111111,False,False,False,True,False,False
12663,308.664125,-29.8948611111111,False,False,False,True,False,False
12664,316.726291666667,-10.8686666666667,False,False,False,True,False,False
12665,120.499666666667,-68.026,False,False,False,True,False,False
12666,146.277958333333,-27.6902222222222,False,False,False,True,False,False
12667,235.571375,-25.711,False,True,False,False,False,False
12668,328.956291666667,-32.4875277777778,False,False,False,True,False,False
12669,302.817291666667,-8.64711111111111,False,True,False,False,False,False
12670,301.370375,-1.13055555555556,False,False,False,True,False,False
12671,146.828791666667,-76.73525,False,False,False,True,False,False
12672,316.732833333333,-20.7004444444444,False,True,False,False,False,False
12673,295.609208333333,-1.67569444444444,False,False,False,True,False,False
12674,312.658583333333,-1.36088888888889,False,False,False,True,False,False
12675,354.793375,-73.4323611111111,False,False,False,True,False,False
12676,246.996708333333,-27.7183055555556,False,True,False,False,False,False
12677,285.014583333333,-23.2419444444444,False,True,False,False,False,False
12678,183.1135,-17.6049444444444,False,True,False,False,False,False
12679,309.400166666667,-28.3456666666667,False,False,False,True,False,False
12680,300.581708333333,-3.93325,False,False,False,True,False,False
12681,181.997625,-20.8250277777778,False,True,False,False,False,False
12682,304.771666666667,-26.1695277777778,False,False,False,True,False,False
12683,314.401791666667,-9.30025,False,False,False,True,False,False
12684,304.695458333333,-5.90575,False,False,False,True,False,False
12685,250.830916666667,-10.9517222222222,False,False,False,True,False,False
12686,310.716666666667,-25.70375,False,False,False,True,False,False
12687,295.925125,-3.47102777777778,False,False,False,True,False,False
12688,299.822291666667,-37.0315277777778,False,False,False,True,False,False
12689,151.594833333333,-41.8259444444444,False,False,False,True,False,False
12690,0.001875,-69.0973611111111,False,False,False,True,False,False
12691,302.884791666667,-5.68588888888889,False,False,False,True,False,False
12692,2.554,-39.0800277777778,False,True,False,False,False,False
12693,309.501583333333,-1.38563888888889,False,False,False,True,False,False
12694,137.19125,-6.45277777777778,False,False,False,True,False,False
12695,244.598541666667,-4.56180555555556,False,True,False,False,False,False
12696,288.704708333333,-32.2513055555556,False,False,False,True,False,False
12697,160.167125,-22.0419444444444,False,True,False,False,False,False
12698,300.39675,-13.81225,False,False,False,True,False,False
12699,91.4299583333333,-7.4355,False,False,False,True,False,False
12700,179.060208333333,-8.34980555555556,False,False,False,True,False,False
12701,302.475833333333,-68.99425,False,False,False,True,False,False
12702,102.428125,-28.4035555555556,False,False,False,True,False,False
12703,211.653375,-12.5688888888889,False,True,False,False,False,False
12704,303.601708333333,-12.951,False,False,False,True,False,False
12705,346.381791666667,-28.0843611111111,False,False,False,True,False,False
12706,242.461458333333,-30.5149722222222,False,True,False,False,False,False
12707,296.263916666667,-5.24911111111111,False,False,False,True,False,False
12708,307.394875,-28.0638888888889,False,False,False,True,False,False
12709,264.776208333333,-9.21455555555555,False,True,False,False,False,False
12710,300.906791666667,-15.3451111111111,False,False,False,True,False,False
12711,306.900125,-22.0986388888889,False,False,False,True,False,False
12712,218.145875,-9.58019444444444,False,False,False,True,False,False
12713,319.071458333333,-12.4160833333333,False,False,False,True,False,False
12714,228.928916666667,-23.7834722222222,False,True,False,False,False,False
12715,181.162708333333,-17.5115555555556,False,False,False,True,False,False
12716,222.662583333333,-33.4681666666667,False,True,False,False,False,False
12717,303.986041666667,-27.6013055555556,False,False,False,True,False,False
12718,303.854541666667,-18.7447777777778,False,False,False,True,False,False
12719,305.550791666667,-23.3675833333333,False,False,False,True,False,False
12720,334.62,-7.69558333333333,False,False,False,True,False,False
12721,194.159625,-14.6498333333333,False,True,False,False,False,False
12722,189.796541666667,-52.7250277777778,False,True,False,False,False,False
12723,319.9845,-29.55775,False,True,False,False,False,False
12724,315.686041666667,-33.5938055555556,False,False,False,True,False,False
12725,169.436791666667,-17.2746111111111,False,True,False,False,False,False
12726,213.200041666667,-48.0233888888889,False,True,False,False,False,False
12727,221.247541666667,-24.4403333333333,False,True,False,False,False,False
12728,330.8975,-70.8635277777778,False,True,False,False,False,False
12729,316.083958333333,-9.30916666666667,False,False,False,True,False,False
12730,316.6105,-2.94988888888889,False,False,False,True,False,False
12731,93.363,-24.3584166666667,False,False,False,True,False,False
12732,286.224583333333,-23.8913888888889,False,True,False,False,False,False
12733,214.349166666667,-32.8421111111111,False,True,False,False,False,False
12734,296.589875,-39.1662222222222,False,True,False,False,False,False
12735,246.052958333333,-30.9647222222222,False,True,False,False,False,False
12736,213.609166666667,-23.4828611111111,False,False,False,True,False,False
12737,247.679625,-18.5693888888889,False,True,False,False,False,False
12738,313.418083333333,-2.98205555555556,False,False,False,True,False,False
12739,261.251208333333,-10.1624722222222,False,False,False,True,False,False
12740,298.660791666667,-37.2961388888889,False,False,False,True,False,False
12741,299.918166666667,-28.1260555555556,False,True,False,False,False,False
12742,298.282041666667,-23.3734166666667,False,True,False,False,False,False
12743,355.10425,-27.1838333333333,False,True,False,False,False,False
12744,266.426375,-4.68072222222222,False,True,False,False,False,False
12745,304.6145,-30.5636388888889,False,False,False,True,False,False
12746,294.413875,-30.1710277777778,False,True,False,False,False,False
12747,277.036291666667,-73.1233611111111,False,False,False,True,False,False
12748,306.017708333333,-29.3286111111111,False,False,False,True,False,False
12749,48.094125,-76.6871666666667,False,False,True,False,False,False
12750,304.407375,-10.1858333333333,False,False,False,True,False,False
12751,303.680208333333,-2.90605555555556,False,False,False,True,False,False
12752,306.235666666667,-10.4024444444444,False,False,False,True,False,False
12753,183.027041666667,-12.9732777777778,False,True,False,False,False,False
12754,217.9995,-15.3691388888889,False,True,False,False,False,False
12755,253.267166666667,-14.5414722222222,False,True,False,False,False,False
12756,303.896125,-8.68463888888889,False,False,False,True,False,False
12757,323.902458333333,-29.6978055555556,False,False,False,True,False,False
12758,212.238125,-18.7965555555556,False,False,False,True,False,False
12759,307.940666666667,-67.4756388888889,False,False,False,True,False,False
12760,122.154291666667,-1.33605555555556,False,False,False,True,False,False
12761,152.719916666667,3.97744444444444,False,False,False,True,False,False
12762,100.545625,-64.2129722222222,False,False,False,True,False,False
12763,359.999625,-20.7783888888889,False,False,False,True,False,False
12764,177.154083333333,-11.1536666666667,False,True,False,False,False,False
12765,249.91125,-28.1649722222222,False,True,False,False,False,False
12766,315.740708333333,-4.57272222222222,False,False,False,True,False,False
12767,146.609666666667,-39.4806666666667,False,True,False,False,False,False
12768,306.865333333333,-33.09275,False,True,False,False,False,False
12769,248.465958333333,-15.2219166666667,False,True,False,False,False,False
12770,198.253833333333,-27.1394444444444,False,False,False,True,False,False
12771,286.207333333333,-20.63225,False,True,False,False,False,False
12772,339.932708333333,-26.1842222222222,False,True,False,False,False,False
12773,301.748625,-12.6548611111111,False,False,False,True,False,False
12774,340.16275,-20.01125,False,True,False,False,False,False
12775,311.002583333333,-9.23852777777778,False,False,False,True,False,False
12776,198.937958333333,-17.5331388888889,False,True,False,False,False,False
12777,177.20425,-2.79263888888889,False,False,False,True,False,False
12778,282.01625,-66.9498888888889,False,False,False,True,False,False
12779,317.345666666667,-4.55266666666667,False,False,False,True,False,False
12780,346.720125,-17.9656388888889,False,True,False,False,False,False
12781,318.421041666667,-10.8676666666667,False,False,False,True,False,False
12782,250.780666666667,-5.37922222222222,False,True,False,False,False,False
12783,317.762166666667,-33.7691388888889,False,False,False,True,False,False
12784,242.567333333333,-15.3719444444444,False,True,False,False,False,False
12785,288.829833333333,-22.3113888888889,False,True,False,False,False,False
12786,313.160958333333,-6.17827777777778,False,False,False,True,False,False
12787,316.363041666667,-12.6801666666667,False,False,False,True,False,False
12788,215.790958333333,-26.5983611111111,False,True,False,False,False,False
12789,252.942958333333,-6.48033333333333,False,False,False,True,False,False
12790,182.0615,-26.37625,False,True,False,False,False,False
12791,315.313833333333,-27.6917777777778,False,True,False,False,False,False
12792,314.311291666667,-78.031,False,True,False,False,False,False
12793,323.795416666667,-37.1850833333333,False,False,False,True,False,False
12794,306.319916666667,-20.5589166666667,False,False,False,True,False,False
12795,240.881041666667,-28.0260277777778,False,True,False,False,False,False
12796,331.577708333333,-29.5916111111111,False,True,False,False,False,False
12797,225.981375,-41.2802777777778,False,True,False,False,False,False
12798,184.872083333333,-10.2388333333333,False,True,False,False,False,False
12799,245.316541666667,-14.9912777777778,False,False,False,True,False,False
12800,135.552166666667,-22.0332777777778,False,True,False,False,False,False
12801,320.781291666667,-12.4030277777778,False,False,False,True,False,False
12802,193.255791666667,-12.1031944444444,False,True,False,False,False,False
12803,158.235166666667,-21.2708888888889,False,False,False,True,False,False
12804,322.128458333333,-15.4853611111111,False,False,False,True,False,False
12805,235.86475,-7.40255555555556,False,False,False,True,False,False
12806,308.512708333333,-22.9316111111111,False,True,False,False,False,False
12807,303.314041666667,-17.2167777777778,False,False,False,True,False,False
12808,309.384833333333,-27.0115277777778,False,True,False,False,False,False
12809,190.692833333333,-20.1798611111111,False,True,False,False,False,False
12810,282.437833333333,-31.6350277777778,False,True,False,False,False,False
12811,318.967041666667,-32.3153055555556,False,False,False,True,False,False
12812,312.505958333333,-4.59419444444444,False,False,False,True,False,False
12813,307.606,-4.56888888888889,False,False,False,True,False,False
12814,315.626708333333,-12.3898333333333,False,False,False,True,False,False
12815,96.2483333333333,-17.3535277777778,False,False,False,True,False,False
12816,133.455625,-9.55097222222222,False,False,False,True,False,False
12817,214.63025,-40.1736111111111,False,True,False,False,False,False
12818,309.716541666667,-26.0551111111111,False,True,False,False,False,False
12819,313.793041666667,-7.749,False,False,False,True,False,False
12820,333.298916666667,-15.457,False,False,False,True,False,False
12821,305.753833333333,-19.0253055555556,False,False,False,True,False,False
12822,151.814875,5.36202777777778,False,True,False,False,False,False
12823,308.618458333333,-3.00644444444444,False,False,False,True,False,False
12824,216.171291666667,-21.9597777777778,False,False,False,True,False,False
12825,308.11,-25.2047222222222,False,False,False,True,False,False
12826,305.922916666667,-4.51775,False,False,False,True,False,False
12827,322.898958333333,-22.3966111111111,False,True,False,False,False,False
12828,357.96925,-23.58975,False,False,False,True,False,False
12829,332.540041666667,-13.9504444444444,False,False,False,True,False,False
12830,248.925875,-8.05277777777778,False,True,False,False,False,False
12831,294.331208333333,-2.60697222222222,False,False,False,True,False,False
12832,322.819333333333,-35.5908055555556,False,False,False,True,False,False
12833,90.0009583333333,-66.4823333333333,False,False,True,False,False,False
12834,162.019625,-17.9010833333333,False,True,False,False,False,False
12835,295.415416666667,-33.4221388888889,False,True,False,False,False,False
12836,315.227083333333,-23.1653055555556,False,True,False,False,False,False
12837,343.840208333333,-19.6825833333333,False,True,False,False,False,False
12838,186.776041666667,-16.9488611111111,False,False,False,True,False,False
12839,214.503708333333,-45.3615833333333,False,True,False,False,False,False
12840,305.204125,-7.40333333333333,False,False,False,True,False,False
12841,313.304583333333,-10.8243333333333,False,False,False,True,False,False
12842,290.226416666667,-23.7874444444444,False,False,False,True,False,False
12843,250.164,-22.1333611111111,False,True,False,False,False,False
12844,149.162958333333,4.02416666666667,False,True,False,False,False,False
12845,309.81725,-10.6875277777778,False,False,False,True,False,False
12846,186.6955,-14.1139166666667,False,False,False,True,False,False
12847,174.789666666667,-73.4293055555556,False,False,False,True,False,False
12848,131.586583333333,-84.3915277777778,False,False,True,False,False,False
12849,196.979708333333,-14.3745277777778,False,True,False,False,False,False
12850,183.979041666667,-20.9497777777778,False,False,False,True,False,False
12851,165.018916666667,-15.0321111111111,False,True,False,False,False,False
12852,302.069958333333,-8.43925,False,False,False,True,False,False
12853,149.924916666667,-42.3254166666667,False,False,False,True,False,False
12854,358.038375,-18.061,False,True,False,False,False,False
12855,310.430916666667,-7.70255555555556,False,False,False,True,False,False
12856,141.810333333333,-10.7055277777778,False,False,False,True,False,False
12857,149.163208333333,3.99077777777778,False,True,False,False,False,False
12858,32.532375,-70.4205,False,False,True,False,False,False
12859,212.231291666667,-29.7013055555556,False,False,False,True,False,False
12860,325.84325,-29.7154444444444,False,False,False,True,False,False
12861,95.099625,-25.196,False,False,False,True,False,False
12862,355.967333333333,-23.7679722222222,False,True,False,False,False,False
12863,296.511166666667,-27.2906111111111,False,True,False,False,False,False
12864,220.709625,-47.5016388888889,False,True,False,False,False,False
12865,328.309416666667,-24.6372777777778,False,False,False,True,False,False
12866,7.90425,-17.6506111111111,False,True,False,False,False,False
12867,135.17075,-19.819,False,False,False,True,False,False
12868,260.84725,-2.85583333333333,False,True,False,False,False,False
12869,287.431041666667,-73.6891944444445,False,False,False,True,False,False
12870,310.221625,-3.00163888888889,False,False,False,True,False,False
12871,300.238958333333,-8.09777777777778,False,False,False,True,False,False
12872,261.625166666667,-2.79563888888889,False,True,False,False,False,False
12873,307.00675,-3.00322222222222,False,False,False,True,False,False
12874,260.8635,-0.994194444444444,False,True,False,False,False,False
12875,329.931708333333,-30.8740277777778,False,False,False,True,False,False
12876,217.619708333333,-35.3643611111111,False,True,False,False,False,False
12877,311.490583333333,-15.2325277777778,False,False,False,True,False,False
12878,295.183708333333,-61.9711666666667,False,False,False,True,False,False
12879,297.843208333333,-8.79166666666667,False,False,False,True,False,False
12880,183.818291666667,-12.5715833333333,False,False,False,True,False,False
12881,221.153625,-18.8259166666667,False,True,False,False,False,False
12882,304.659166666667,-15.9796944444444,False,False,False,True,False,False
12883,240.368041666667,-9.37008333333333,False,True,False,False,False,False
12884,133.438791666667,-14.0848055555556,False,False,False,True,False,False
12885,355.927541666667,-26.6372222222222,False,True,False,False,False,False
12886,223.301291666667,-38.5203611111111,False,True,False,False,False,False
12887,135.151708333333,-9.58044444444444,False,True,False,False,False,False
12888,98.173375,-21.7031944444444,False,True,False,False,False,False
12889,299.800916666667,-0.630055555555556,False,False,False,True,False,False
12890,91.6317916666667,-21.7749722222222,False,False,False,True,False,False
12891,327.786708333333,-19.9879444444444,False,False,False,True,False,False
12892,302.26325,-14.1718611111111,False,False,False,True,False,False
12893,195.852791666667,-11.8203055555556,False,True,False,False,False,False
12894,324.215875,-20.0882777777778,False,False,False,True,False,False
12895,241.078458333333,-23.5643055555556,False,True,False,False,False,False
12896,315.021166666667,-10.8556388888889,False,False,False,True,False,False
12897,194.108208333333,-10.6829444444444,False,True,False,False,False,False
12898,207.337791666667,-24.8032222222222,False,False,False,True,False,False
12899,289.846625,-70.2162777777778,False,False,False,True,False,False
12900,55.3670833333333,-8.90580555555556,False,False,False,True,False,False
12901,224.998083333333,-35.2793333333333,False,True,False,False,False,False
12902,295.389208333333,-25.5190277777778,False,True,False,False,False,False
12903,306.145666666667,-24.9239722222222,False,False,False,True,False,False
12904,294.330125,-2.60941666666667,False,False,False,True,False,False
12905,252.661708333333,-18.0070555555556,False,True,False,False,False,False
12906,125.352833333333,-16.1971388888889,False,False,False,True,False,False
12907,158.906583333333,-10.9248055555556,False,True,False,False,False,False
12908,299.395208333333,-10.73625,False,False,False,True,False,False
12909,333.964375,-72.3605,False,True,False,False,False,False
12910,254.066958333333,-25.0324166666667,False,True,False,False,False,False
12911,205.097208333333,-50.0858055555556,False,True,False,False,False,False
12912,306.631625,-29.5555555555556,False,True,False,False,False,False
12913,231.468458333333,-21.9946111111111,False,True,False,False,False,False
12914,230.197708333333,-38.5795,False,False,False,True,False,False
12915,328.796541666667,-17.2095277777778,False,False,False,True,False,False
12916,135.502041666667,-12.9616944444444,False,True,False,False,False,False
12917,229.9865,-4.84180555555556,False,True,False,False,False,False
12918,39.1222083333333,-83.4375555555556,False,True,False,False,False,False
12919,317.098458333333,-7.73763888888889,False,False,False,True,False,False
12920,332.742125,-10.8443888888889,False,False,False,True,False,False
12921,329.116458333333,-23.8386111111111,False,True,False,False,False,False
12922,294.1295,-0.771638888888889,False,False,False,True,False,False
12923,69.1995833333333,-16.3503611111111,False,False,False,True,False,False
12924,207.453166666667,-27.96,False,False,False,True,False,False
12925,192.201333333333,-11.6033055555556,False,False,False,True,False,False
12926,315.843666666667,-1.33819444444444,False,False,False,True,False,False
12927,172.56625,-1.41813888888889,False,False,False,True,False,False
12928,132.003166666667,-12.8245277777778,False,True,False,False,False,False
12929,282.4275,-28.4022222222222,False,False,False,True,False,False
12930,308.744041666667,-26.7703055555556,False,False,False,True,False,False
12931,262.088875,-5.50122222222222,False,True,False,False,False,False
12932,245.563416666667,-7.27030555555556,False,True,False,False,False,False
12933,257.287416666667,-19.0187222222222,False,False,False,True,False,False
12934,305.385125,-27.7445555555556,False,False,False,True,False,False
12935,301.952625,-18.41375,False,False,False,True,False,False
12936,291.210708333333,-34.5713888888889,False,False,False,True,False,False
12937,68.90975,-78.0549444444444,False,False,True,False,False,False
12938,29.5037083333333,-78.2971388888889,False,False,True,False,False,False
12939,324.392666666667,-17.7525,False,True,False,False,False,False
12940,292.906458333333,-14.2837777777778,False,False,False,True,False,False
12941,220.316208333333,-24.9480833333333,False,False,False,True,False,False
12942,305.946958333333,-33.7816111111111,False,False,False,True,False,False
12943,308.734458333333,-31.2440277777778,False,False,False,True,False,False
12944,195.008125,-13.2409722222222,False,True,False,False,False,False
12945,151.882416666667,5.34761111111111,False,False,False,True,False,False
12946,336.444041666667,-4.58366666666667,False,False,False,True,False,False
12947,321.856791666667,-9.57608333333333,False,False,False,True,False,False
12948,254.462666666667,-5.571,False,True,False,False,False,False
12949,323.706,-16.2138055555556,False,True,False,False,False,False
12950,247.707541666667,-20.9716944444444,False,True,False,False,False,False
12951,228.837416666667,-43.9361388888889,False,True,False,False,False,False
12952,310.545833333333,-10.9393333333333,False,False,False,True,False,False
12953,155.624125,-34.4631666666667,False,True,False,False,False,False
12954,170.673708333333,-7.14386111111111,False,False,False,True,False,False
12955,333.96175,-18.9361388888889,False,True,False,False,False,False
12956,176.987375,-42.8799166666667,False,True,False,False,False,False
12957,151.748583333333,5.31163888888889,False,True,False,False,False,False
12958,236.008625,-27.6031944444444,False,True,False,False,False,False
12959,237.324333333333,-39.2250277777778,False,False,False,True,False,False
12960,258.639958333333,-6.49736111111111,False,False,False,True,False,False
12961,227.975625,-38.9338333333333,False,True,False,False,False,False
12962,148.168666666667,-40.2763611111111,False,False,False,True,False,False
12963,331.425208333333,-17.5300555555556,False,True,False,False,False,False
12964,150.977,4.02686111111111,False,True,False,False,False,False
12965,297.156,-2.96686111111111,False,True,False,False,False,False
12966,227.652083333333,-43.5551944444444,False,True,False,False,False,False
12967,214.991791666667,-28.1520277777778,False,False,False,True,False,False
12968,323.52875,-9.55094444444445,False,False,False,True,False,False
12969,131.51275,-18.3958611111111,False,True,False,False,False,False
12970,250.565083333333,-17.21775,False,True,False,False,False,False
12971,59.4640416666667,-69.8340833333333,False,False,False,True,False,False
12972,200.608416666667,-51.392,False,True,False,False,False,False
12973,126.990666666667,-20.7895833333333,False,False,False,True,False,False
12974,229.782166666667,-19.7358333333333,False,True,False,False,False,False
12975,346.467958333333,-69.0595,False,True,False,False,False,False
12976,300.234,-16.6675833333333,False,True,False,False,False,False
12977,212.507083333333,-12.1563333333333,False,True,False,False,False,False
12978,340.9975,-70.4133333333333,False,False,True,False,False,False
12979,355.207083333333,-21.4940277777778,False,True,False,False,False,False
12980,296.97525,-9.03944444444444,False,True,False,False,False,False
12981,243.993333333333,-25.6901944444444,False,True,False,False,False,False
12982,252.020875,-16.1140555555556,False,True,False,False,False,False
12983,120.024125,-5.19255555555556,False,True,False,False,False,False
12984,255.608916666667,-8.31602777777778,False,False,False,True,False,False
12985,287.547166666667,-27.3241944444444,False,False,False,True,False,False
12986,151.023416666667,-10.9164722222222,False,False,False,True,False,False
